frameV1140.jpg, car, 0.890, 2807.4, 1382.2, 3412.7, 1774.1
frameV1140.jpg, car, 0.878, 2156.4, 1396.2, 2695.2, 1784.9
frameV1140.jpg, car, 0.845, 1651.9, 1456.7, 2140.3, 1833.4
frameV1140.jpg, person, 0.826, 0.0, 1377.6, 127.3, 1888.9
frameV1140.jpg, bus, 0.812, 1062.8, 1239.3, 1449.9, 1617.7
frameV1140.jpg, car, 0.773, 1440.9, 1376.9, 1753.2, 1706.0
frameV1140.jpg, car, 0.434, 2628.0, 1404.4, 2870.4, 1662.9
frameV1140.jpg, car, 0.406, 1997.2, 1409.0, 2230.2, 1682.7
frameV1140.jpg, person, 0.385, 469.0, 1387.5, 597.8, 1789.3
frameV1140.jpg, person, 0.364, 739.9, 1413.4, 804.9, 1554.5
frameV1140.jpg, person, 0.359, 219.6, 1392.0, 282.0, 1597.6
frameV1140.jpg, car, 0.275, 1694.9, 1304.2, 1822.6, 1391.4
frameV1140.jpg, person, 0.272, 736.1, 1413.8, 807.4, 1614.2
frameV1140.jpg, person, 0.267, 645.4, 1428.6, 743.1, 1711.6

frameV1760.jpg, car, 0.908, 1749.1, 1522.7, 2361.4, 1978.9
frameV1760.jpg, bus, 0.877, 837.6, 1177.5, 1457.5, 1856.2
frameV1760.jpg, car, 0.804, 2270.7, 1478.6, 2813.0, 1868.3
frameV1760.jpg, person, 0.792, 0.0, 1440.4, 117.8, 1956.8
frameV1760.jpg, car, 0.763, 2664.1, 1473.7, 3030.9, 1739.2
frameV1760.jpg, car, 0.726, 3260.9, 1434.4, 3635.2, 2153.0
frameV1760.jpg, car, 0.723, 1651.5, 1459.5, 1851.3, 1609.1
frameV1760.jpg, car, 0.566, 3278.1, 1132.6, 3837.4, 2152.0
frameV1760.jpg, car, 0.499, 1550.9, 1414.2, 1655.0, 1489.6
frameV1760.jpg, person, 0.441, 621.3, 1404.7, 725.9, 1763.9
frameV1760.jpg, car, 0.416, 2034.8, 1449.0, 2314.9, 1566.9
frameV1760.jpg, car, 0.356, 2031.0, 1447.4, 2316.6, 1613.4
frameV1760.jpg, car, 0.303, 1433.0, 1379.5, 1507.7, 1576.5
frameV1760.jpg, person, 0.273, 720.4, 1433.3, 804.1, 1685.9
frameV1760.jpg, person, 0.252, 418.5, 1459.4, 561.1, 1851.1

frameV3200.jpg, car, 0.895, 1256.6, 3054.1, 1943.3, 3699.3
frameV3200.jpg, car, 0.743, 499.2, 2352.5, 799.2, 2683.1
frameV3200.jpg, car, 0.728, 2.6, 3331.1, 473.9, 3838.1
frameV3200.jpg, car, 0.694, 830.2, 2011.8, 990.0, 2151.0
frameV3200.jpg, car, 0.662, 871.1, 2206.7, 1130.7, 2409.0
